asset_id,name,name_en,name_ms,category,osm_category,osm_type,osm_id,lat,lon,state,state_code,district,district_code,website,phone,opening_hours,fee,wheelchair
OSM_way_712177204,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,712177204,3.712322,101.739215,Pahang,06,Raub,07,,,,,
OSM_way_712204600,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,712204600,3.71393,101.735092,Pahang,06,Raub,07,,,,,
OSM_way_713091645,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713091645,3.716307,101.735192,Pahang,06,Raub,07,,,,,
OSM_way_713266657,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713266657,3.716714,101.731817,Pahang,06,Raub,07,,,,,
OSM_way_713266658,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713266658,3.715994,101.732095,Pahang,06,Raub,07,,,,,
OSM_way_713384375,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713384375,3.716417,101.732679,Pahang,06,Raub,07,,,,,
OSM_way_713384395,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713384395,3.718945,101.731114,Pahang,06,Raub,07,,,,,
OSM_way_713384422,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713384422,3.719118,101.729117,Pahang,06,Raub,07,,,,,
OSM_way_713885309,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885309,3.717085,101.739602,Pahang,06,Raub,07,,,,,
OSM_way_713885312,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885312,3.716529,101.739223,Pahang,06,Raub,07,,,,,
OSM_way_713885316,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885316,3.718134,101.740864,Pahang,06,Raub,07,,,,,
OSM_way_713885317,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885317,3.718145,101.741147,Pahang,06,Raub,07,,,,,
OSM_way_713885318,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885318,3.718361,101.740983,Pahang,06,Raub,07,,,,,
OSM_way_713885323,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885323,3.719361,101.741494,Pahang,06,Raub,07,,,,,
OSM_way_713885329,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885329,3.720384,101.741397,Pahang,06,Raub,07,,,,,
OSM_way_713885338,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713885338,3.721875,101.741914,Pahang,06,Raub,07,,,,,
OSM_way_713914754,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,713914754,3.716696,101.741349,Pahang,06,Raub,07,,,,,
OSM_way_1544733571,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1544733571,3.71447,101.735627,Pahang,06,Raub,07,,,,,
OSM_way_1544844010,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1544844010,3.718778,101.731018,Pahang,06,Raub,07,,,,,
OSM_way_1544844011,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1544844011,3.718586,101.730861,Pahang,06,Raub,07,,,,,
OSM_way_1545330933,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1545330933,3.707402,101.737776,Pahang,06,Raub,07,,,,,
OSM_way_1545330934,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1545330934,3.707395,101.737971,Pahang,06,Raub,07,,,,,
OSM_way_1545565490,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1545565490,3.713994,101.740464,Pahang,06,Raub,07,,,,,
OSM_way_1545565491,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1545565491,3.713813,101.74056,Pahang,06,Raub,07,,,,,
OSM_way_1545677111,Unnamed Historic Site (House),,,Historic Site (House),historic=house,way,1545677111,3.721727,101.741924,Pahang,06,Raub,07,,,,,
OSM_way_1223261576,Unnamed Historic Site (Ruins),,,Historic Site (Ruins),historic=ruins,way,1223261576,3.714967,101.759298,Pahang,06,Raub,07,,,,,
OSM_way_713384394,Muniswarar Alayam,,,Historic Site (Wayside Shrine),historic=wayside_shrine,way,713384394,3.718136,101.729151,Pahang,06,Raub,07,,,,,
OSM_way_715266313,Unnamed Historic Site (Wayside Shrine),,,Historic Site (Wayside Shrine),historic=wayside_shrine,way,715266313,3.717728,101.743125,Pahang,06,Raub,07,,,,,
OSM_node_4574621491,House of bees,House of bees,,Museum,tourism=museum,node,4574621491,3.676276,101.866903,Pahang,06,Raub,07,https://www.melipoly.com/,,,,
OSM_node_6287567194,Mini Mossy Forest,,,Viewpoint,tourism=viewpoint,node,6287567194,3.681549,101.768239,Pahang,06,Raub,07,,,,,
OSM_node_6287567195,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,6287567195,3.681307,101.767963,Pahang,06,Raub,07,,,,,
OSM_way_1544733556,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,way,1544733556,3.715444,101.734418,Pahang,06,Raub,07,,,,,
OSM_node_4609259155,Jeriau Waterfall,Jeriau Waterfall,Air Terjun Jeriau,Waterfall,waterway=waterfall,node,4609259155,3.728019,101.711249,Pahang,06,Raub,07,,,,,
OSM_node_2737881745,Lata Jarum,,Lata Jarum,Waterfall,waterway=waterfall,node,2737881745,3.931967,102.033052,Pahang,06,Raub,07,,,,,
OSM_node_2573560101,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,2573560101,3.98178,101.648673,Pahang,06,Raub,07,,,,,
OSM_node_4580702898,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,4580702898,3.71831,102.03549,Pahang,06,Raub,07,,,,,
OSM_node_5863775786,Beach and Snorkeling,Beach and Snorkeling,,Attraction,tourism=attraction,node,5863775786,2.834154,104.162024,Pahang,06,Rompin,09,,,,,
OSM_node_7293782485,Chebeh,Chebeh,Chebeh,Attraction,tourism=attraction,node,7293782485,2.933022,104.098045,Pahang,06,Rompin,09,,,,,
OSM_node_4333843616,Paintball,Paintball,,Attraction,tourism=attraction,node,4333843616,2.787834,104.122048,Pahang,06,Rompin,09,,,,,
OSM_node_7314659186,Pulau Labas,Labas Island,Pulau Labas,Attraction,tourism=attraction,node,7314659186,2.888182,104.065346,Pahang,06,Rompin,09,,,,,
OSM_node_7314659285,Pulau Sepoi,Sepoi Island,Pulau Sepoi,Attraction,tourism=attraction,node,7314659285,2.897793,104.050922,Pahang,06,Rompin,09,,,,,
OSM_node_7314659185,Pulau Tulai,Tulai Bay,Pulau Tulai,Attraction,tourism=attraction,node,7314659185,2.910956,104.107534,Pahang,06,Rompin,09,,,,,
OSM_node_5865671285,Renggis island,,,Attraction,tourism=attraction,node,5865671285,2.80994,104.135567,Pahang,06,Rompin,09,,,,,
OSM_node_12669897001,Schnorcheln,,,Attraction,tourism=attraction,node,12669897001,2.848579,104.156742,Pahang,06,Rompin,09,,,,,
OSM_node_9789539519,Snorkeling,Snorkeling,,Attraction,tourism=attraction,node,9789539519,2.788836,104.204194,Pahang,06,Rompin,09,,,,,
OSM_node_6780435586,Snorkeling Area,Snorkeling Area,,Attraction,tourism=attraction,node,6780435586,2.844713,104.159012,Pahang,06,Rompin,09,,,,,
OSM_node_5917212286,Snorkeling Point,Snorkeling Point,,Attraction,tourism=attraction,node,5917212286,2.843263,104.159119,Pahang,06,Rompin,09,,,,,
OSM_node_6432102130,Taman Laut Tioman,,,Attraction,tourism=attraction,node,6432102130,2.833042,104.160397,Pahang,06,Rompin,09,,,,,
OSM_node_7314659287,Tanjung Tomok,Tomok Cape,Tanjung Tomok,Attraction,tourism=attraction,node,7314659287,2.79178,104.121361,Pahang,06,Rompin,09,,,,,
OSM_way_134398271,ABC Beach,ABC Beach,,Beach,natural=beach,way,134398271,2.847525,104.158692,Pahang,06,Rompin,09,,,,,
OSM_way_186999850,Monkey Beach,Monkey Beach,,Beach,natural=beach,way,186999850,2.859492,104.151085,Pahang,06,Rompin,09,,,,,
OSM_way_1085785109,Pantai Paya,Paya Beach,Pantai Paya,Beach,natural=beach,way,1085785109,2.787069,104.12057,Pahang,06,Rompin,09,,,,,
OSM_way_106609902,Unnamed Beach,,,Beach,natural=beach,way,106609902,2.784097,104.205253,Pahang,06,Rompin,09,,,,,
OSM_way_134398272,Unnamed Beach,,,Beach,natural=beach,way,134398272,2.835346,104.16017,Pahang,06,Rompin,09,,,,,
OSM_way_186999847,Unnamed Beach,,,Beach,natural=beach,way,186999847,2.86363,104.15363,Pahang,06,Rompin,09,,,,,
OSM_way_228173564,Unnamed Beach,,,Beach,natural=beach,way,228173564,2.875938,104.153401,Pahang,06,Rompin,09,,,,,
OSM_way_228173675,Unnamed Beach,,,Beach,natural=beach,way,228173675,2.906987,104.100071,Pahang,06,Rompin,09,,,,,
OSM_way_243650394,Unnamed Beach,,,Beach,natural=beach,way,243650394,2.720101,104.152413,Pahang,06,Rompin,09,,,,,
OSM_way_243653601,Unnamed Beach,,,Beach,natural=beach,way,243653601,2.71823,104.172438,Pahang,06,Rompin,09,,,,,
OSM_way_285730530,Unnamed Beach,,,Beach,natural=beach,way,285730530,2.740356,104.131486,Pahang,06,Rompin,09,,,,,
OSM_way_295046322,Unnamed Beach,,,Beach,natural=beach,way,295046322,2.766033,104.121695,Pahang,06,Rompin,09,,,,,
OSM_way_295046323,Unnamed Beach,,,Beach,natural=beach,way,295046323,2.763051,104.122192,Pahang,06,Rompin,09,,,,,
OSM_way_295047782,Unnamed Beach,,,Beach,natural=beach,way,295047782,2.760397,104.122773,Pahang,06,Rompin,09,,,,,
OSM_way_406768777,Unnamed Beach,,,Beach,natural=beach,way,406768777,2.806703,104.139284,Pahang,06,Rompin,09,,,,,
OSM_way_406768779,Unnamed Beach,,,Beach,natural=beach,way,406768779,2.801759,104.131137,Pahang,06,Rompin,09,,,,,
OSM_way_406768780,Unnamed Beach,,,Beach,natural=beach,way,406768780,2.811069,104.146051,Pahang,06,Rompin,09,,,,,
OSM_way_406770360,Unnamed Beach,,,Beach,natural=beach,way,406770360,2.815556,104.151687,Pahang,06,Rompin,09,,,,,
OSM_way_488971732,Unnamed Beach,,,Beach,natural=beach,way,488971732,2.851221,104.153773,Pahang,06,Rompin,09,,,,,
OSM_way_491948921,Unnamed Beach,,,Beach,natural=beach,way,491948921,2.79484,104.204966,Pahang,06,Rompin,09,,,,,
OSM_way_640126430,Unnamed Beach,,,Beach,natural=beach,way,640126430,2.824113,104.160886,Pahang,06,Rompin,09,,,,,
OSM_way_894105622,Unnamed Beach,,,Beach,natural=beach,way,894105622,2.827551,103.478088,Pahang,06,Rompin,09,,,,,
OSM_way_900428844,Unnamed Beach,,,Beach,natural=beach,way,900428844,2.743287,104.125641,Pahang,06,Rompin,09,,,,,
OSM_way_957114920,Unnamed Beach,,,Beach,natural=beach,way,957114920,2.6588,103.630928,Pahang,06,Rompin,09,,,,,
OSM_way_1039559295,Unnamed Beach,,,Beach,natural=beach,way,1039559295,2.777079,104.118363,Pahang,06,Rompin,09,,,,,
OSM_way_1039559305,Unnamed Beach,,,Beach,natural=beach,way,1039559305,2.769354,104.121169,Pahang,06,Rompin,09,,,,,
OSM_way_1039560661,Unnamed Beach,,,Beach,natural=beach,way,1039560661,2.916893,104.101673,Pahang,06,Rompin,09,,,,,
OSM_way_1039560662,Unnamed Beach,,,Beach,natural=beach,way,1039560662,2.912549,104.10416,Pahang,06,Rompin,09,,,,,
OSM_way_1039560663,Unnamed Beach,,,Beach,natural=beach,way,1039560663,2.91015,104.110491,Pahang,06,Rompin,09,,,,,
OSM_way_1039560664,Unnamed Beach,,,Beach,natural=beach,way,1039560664,2.906536,104.103122,Pahang,06,Rompin,09,,,,,
OSM_way_1039560665,Unnamed Beach,,,Beach,natural=beach,way,1039560665,2.907229,104.104403,Pahang,06,Rompin,09,,,,,
OSM_way_1278240307,Unnamed Beach,,,Beach,natural=beach,way,1278240307,2.850014,104.15544,Pahang,06,Rompin,09,,,,,
OSM_way_1278565253,Unnamed Beach,,,Beach,natural=beach,way,1278565253,2.798315,104.208303,Pahang,06,Rompin,09,,,,,
OSM_node_4297922789,Malang Rock,Malang Rock,,Historic Site (Monument),historic=monument,node,4297922789,2.90349,104.104397,Pahang,06,Rompin,09,,,,,
OSM_node_11748599794,Batu Permata,,Batu Permata,Viewpoint,tourism=viewpoint,node,11748599794,2.744759,104.12351,Pahang,06,Rompin,09,,,,,
OSM_node_2512452536,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,2512452536,2.723703,104.154298,Pahang,06,Rompin,09,,,,,
OSM_node_5860136185,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,5860136185,2.851652,104.153523,Pahang,06,Rompin,09,,,,,
OSM_node_5880204985,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,5880204985,2.813602,104.150578,Pahang,06,Rompin,09,,,,,
OSM_node_12853520912,Air Terjun Jaa Ang,Jaa Ang Falls,,Waterfall,waterway=waterfall,node,12853520912,2.591712,103.410702,Pahang,06,Rompin,09,,,,,
OSM_node_8445103975,Air Terjun Padang Batu,Padang Batu Falls,,Waterfall,waterway=waterfall,node,8445103975,2.583286,103.405177,Pahang,06,Rompin,09,,,,,
OSM_node_6093336624,Air Terjun Seri Mahkota,Seri Mahkota Fall,,Waterfall,waterway=waterfall,node,6093336624,2.618137,103.347775,Pahang,06,Rompin,09,,,,,
OSM_node_1226088772,Ali's Waterfall,,,Waterfall,waterway=waterfall,node,1226088772,2.805387,104.186685,Pahang,06,Rompin,09,,,,,
OSM_node_2510318350,Asah Waterfalls,Asah Waterfalls,,Waterfall,waterway=waterfall,node,2510318350,2.725448,104.192179,Pahang,06,Rompin,09,,,,,
OSM_node_5356260523,Asah Waterfalls,Asah Waterfalls,,Waterfall,waterway=waterfall,node,5356260523,2.72593,104.191906,Pahang,06,Rompin,09,,,,,
OSM_node_11337090769,Taling Cascade,Taling Cascade,Taling Cascade,Waterfall,waterway=waterfall,node,11337090769,2.756446,104.125919,Pahang,06,Rompin,09,,,,,
OSM_node_3626082431,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,3626082431,2.777173,104.192678,Pahang,06,Rompin,09,,,,,
OSM_node_12703877301,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12703877301,2.800495,104.134764,Pahang,06,Rompin,09,,,,,
OSM_node_12853520684,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12853520684,2.601449,103.385478,Pahang,06,Rompin,09,,,,,
OSM_node_13949286366,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,13949286366,2.675045,103.27897,Pahang,06,Rompin,09,,,,,
OSM_node_1477783209,Marine Park,Marine Park,,Zoo,tourism=zoo,node,1477783209,2.834149,104.162643,Pahang,06,Rompin,09,,,,,
OSM_node_4226809990,Car Boot Sale d'Temerloh,,,Attraction,tourism=attraction,node,4226809990,3.449706,102.422449,Pahang,06,Temerloh,08,,,Sa 10:00-22:00,,
OSM_node_2629607817,Deerland Park,,,Attraction,tourism=attraction,node,2629607817,3.58553,102.168245,Pahang,06,Temerloh,08,,,,,
OSM_way_257431258,Kuala Gandah Elephant Sanctuary,,,Attraction,tourism=attraction,way,257431258,3.59163,102.144622,Pahang,06,Temerloh,08,,,,,
OSM_node_8277491640,Landslide Incident Dec 2007,,,Attraction,tourism=attraction,node,8277491640,3.473846,102.374915,Pahang,06,Temerloh,08,,,,,
OSM_node_2785453089,Pekan Sehari Temerloh,,,Attraction,tourism=attraction,node,2785453089,3.448742,102.423025,Pahang,06,Temerloh,08,,,Su 08:00+,,
OSM_node_8463579945,Titik Tengah Semenanjung,,,Attraction,tourism=attraction,node,8463579945,3.493588,102.21999,Pahang,06,Temerloh,08,,,,,
OSM_way_884973003,Istana Sri Udara,,,Historic Site (Castle),historic=castle,way,884973003,3.448404,102.421629,Pahang,06,Temerloh,08,,,,,
OSM_node_6897638531,Unnamed Historic Site (Monument),,,Historic Site (Monument),historic=monument,node,6897638531,3.448257,102.11415,Pahang,06,Temerloh,08,,,,,
OSM_node_9176593558,Esplanade,,,Viewpoint,tourism=viewpoint,node,9176593558,3.451021,102.423126,Pahang,06,Temerloh,08,,,,,
OSM_node_9176593557,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,9176593557,3.451372,102.423136,Pahang,06,Temerloh,08,,,,,
OSM_node_12228375349,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,12228375349,3.478168,102.224431,Pahang,06,Temerloh,08,,,,,
OSM_way_1300807744,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,way,1300807744,3.446413,102.423906,Pahang,06,Temerloh,08,,,,,
OSM_node_4232772705,outcrop 1,,,Viewpoint,tourism=viewpoint,node,4232772705,3.433167,102.416069,Pahang,06,Temerloh,08,,,,,
OSM_node_4236688589,outcrop 2,,,Viewpoint,tourism=viewpoint,node,4236688589,3.450198,102.415495,Pahang,06,Temerloh,08,,,,,
OSM_way_898451339,Kubang Gajah Waterpark,,,Water Park,leisure=water_park,way,898451339,3.443858,102.423118,Pahang,06,Temerloh,08,,,,,
OSM_node_3206570989,Lata Bujang,,,Waterfall,waterway=waterfall,node,3206570989,3.810109,102.192803,Pahang,06,Temerloh,08,,,,,
OSM_way_560666015,Jeti Bagan Datuk,Bagan Datuk Pier,Jeti Bagan Datuk,Attraction,tourism=attraction,way,560666015,3.992951,100.785336,Perak,08,Bagan Datuk,12,,,,,
OSM_relation_17221858,Unnamed Beach,,,Beach,natural=beach,relation,17221858,4.005614,100.547168,Perak,08,Bagan Datuk,12,,,,,
OSM_node_10673354907,B89,,,Historic Site (Castle),historic=castle,node,10673354907,3.986815,101.373693,Perak,08,Batang Padang,01,,,,,
OSM_node_11207123260,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11207123260,4.155079,101.433648,Perak,08,Batang Padang,01,,,,,
OSM_node_11210002127,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11210002127,4.221683,101.418574,Perak,08,Batang Padang,01,,,,,
OSM_node_11341316019,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11341316019,4.361457,101.34665,Perak,08,Batang Padang,01,,,,,
OSM_node_11343744072,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11343744072,3.820406,101.316043,Perak,08,Batang Padang,01,,,,,
OSM_node_11358599034,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11358599034,4.38514,101.373917,Perak,08,Batang Padang,01,,,,,
OSM_node_12912188565,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,12912188565,3.901256,101.330697,Perak,08,Batang Padang,01,,,,,
OSM_node_2431948409,Kolam Air Panas Felda Sungai Klah,Felda Sungai Klah Hot Springs,,Water Park,leisure=water_park,node,2431948409,3.99603,101.392929,Perak,08,Batang Padang,01,,,,,
OSM_way_1150097291,Refarm,Refarm,,Water Park,leisure=water_park,way,1150097291,4.271588,101.171661,Perak,08,Batang Padang,01,,,,,
OSM_node_12434925075,Enggang Falls,,Lata Enggang,Waterfall,waterway=waterfall,node,12434925075,4.012509,101.423939,Perak,08,Batang Padang,01,,,,,
OSM_node_6090120036,Gepai Falls,,Air Terjun Gepai,Waterfall,waterway=waterfall,node,6090120036,4.12008,101.330831,Perak,08,Batang Padang,01,,,,,
OSM_node_4664822627,Lata Iskandar,,,Waterfall,waterway=waterfall,node,4664822627,4.324775,101.324152,Perak,08,Batang Padang,01,,,,,
OSM_node_4450181494,Lata Kinjang,Lata Kinjang Waterfall,Lata Kinjang,Waterfall,waterway=waterfall,node,4450181494,4.302574,101.255041,Perak,08,Batang Padang,01,,,,,
OSM_node_6090858900,Lata Yuk,,Lata Yuk,Waterfall,waterway=waterfall,node,6090858900,4.301136,101.258955,Perak,08,Batang Padang,01,,,,,
OSM_node_11208050482,Terbunuh Falls,,,Waterfall,waterway=waterfall,node,11208050482,4.222737,101.433726,Perak,08,Batang Padang,01,,,,,
OSM_node_2496285097,Tigok Falls,,,Waterfall,waterway=waterfall,node,2496285097,4.172513,101.420925,Perak,08,Batang Padang,01,,,,,
OSM_node_12428328510,Trolak Timur Falls 1,,,Waterfall,waterway=waterfall,node,12428328510,3.957525,101.428766,Perak,08,Batang Padang,01,,,,,
OSM_node_12428328731,Trolak Timur Falls 2,,,Waterfall,waterway=waterfall,node,12428328731,3.95794,101.429552,Perak,08,Batang Padang,01,,,,,
OSM_node_12428258280,Trolak Timur Falls 3,,,Waterfall,waterway=waterfall,node,12428258280,3.959055,101.432271,Perak,08,Batang Padang,01,,,,,
OSM_node_11341320513,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,11341320513,4.314203,101.327523,Perak,08,Batang Padang,01,,,,,
OSM_node_11676911515,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,11676911515,4.299954,101.254487,Perak,08,Batang Padang,01,,,,,
OSM_node_12428328744,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12428328744,3.956527,101.427374,Perak,08,Batang Padang,01,,,,,
OSM_node_12888012104,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12888012104,4.281161,101.310285,Perak,08,Batang Padang,01,,,,,
OSM_node_12888012192,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12888012192,4.27165,101.31403,Perak,08,Batang Padang,01,,,,,
OSM_node_12892330254,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12892330254,4.394166,101.394517,Perak,08,Batang Padang,01,,,,,
OSM_node_12892330265,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12892330265,4.390336,101.401502,Perak,08,Batang Padang,01,,,,,
OSM_node_13619249056,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,13619249056,4.012511,101.42438,Perak,08,Batang Padang,01,,,,,
OSM_node_13906497306,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,13906497306,4.201013,101.386233,Perak,08,Batang Padang,01,,,,,
OSM_relation_21123991,Pusat Konservasi Hidupan Liar Sungkai,Sungkai Wildlife Conservation Centre,,Zoo,tourism=zoo,relation,21123991,4.035033,101.365356,Perak,08,Batang Padang,01,,,,,
OSM_way_1541148047,Pusat Menyelamat Hidupan Liar Kebangsaan,National Wildlife Rescue Centre,,Zoo,tourism=zoo,way,1541148047,4.033799,101.375798,Perak,08,Batang Padang,01,,,,,
OSM_way_554317963,Menara Condong Teluk Intan,Leaning Tower of Teluk Intan,,Attraction,tourism=attraction,way,554317963,4.025193,101.019384,Perak,08,Hilir Perak,07,,,,,
OSM_node_14140505602,Jomok home base,,,Historic Site (Memorial),historic=memorial,node,14140505602,4.034803,101.014843,Perak,08,Hilir Perak,07,,,,,
OSM_node_4380717489,Balai Polis Lama Teluk Intan,Teluk Intan Old Police Station,,Historic Site (Ruins),historic=ruins,node,4380717489,4.02368,101.018496,Perak,08,Hilir Perak,07,,,,,
OSM_node_4380679591,Istana Lama Raja Muda Perak,Raja Muda Perak Old Castle,,Historic Site (Ruins),historic=ruins,node,4380679591,4.025666,101.02448,Perak,08,Hilir Perak,07,,,,,
OSM_way_273017683,Gaharu Tea Valley,,,Attraction,tourism=attraction,way,273017683,4.460772,101.195929,Perak,08,Kampar,10,,,,,yes
OSM_node_11343467067,Gua Tempurung,Tempurung Cave,Gua Tempurung,Attraction,tourism=attraction,node,11343467067,4.416997,101.188155,Perak,08,Kampar,10,,,,yes,
OSM_node_7936577152,Japanese Carbide Factory Chimney,Japanese Carbide Factory Chimney,,Attraction,tourism=attraction,node,7936577152,4.347747,101.124173,Perak,08,Kampar,10,,,,,
OSM_node_4294584303,Riverbug,,,Attraction,tourism=attraction,node,4294584303,4.4438,101.19908,Perak,08,Kampar,10,,,,,
OSM_way_1278728612,Lake 19 Loose Sand Area,,,Beach,natural=beach,way,1278728612,4.335895,101.137494,Perak,08,Kampar,10,,,,,
OSM_node_11682826955,WWII ammo box remnants,,,Historic Site (Artifact),historic=artifact,node,11682826955,4.30327,101.197162,Perak,08,Kampar,10,,,,,
OSM_node_8015462610,IPOH Sign,,,Historic Site (Monument),historic=monument,node,8015462610,4.47743,101.17337,Perak,08,Kampar,10,,,,,
OSM_node_5287341250,Menara Jam Kampar,Kampar Clock Tower,,Historic Site (Monument),historic=monument,node,5287341250,4.308956,101.153461,Perak,08,Kampar,10,,,,,
OSM_node_4270980293,Paip Besar Gopeng,,,Historic Site (Monument),historic=monument,node,4270980293,4.46827,101.16445,Perak,08,Kampar,10,,,,,
OSM_node_2854344984,Gopeng Museum,,,Museum,tourism=museum,node,2854344984,4.47397,101.166815,Perak,08,Kampar,10,,,,,
OSM_node_2854344985,Gopeng Museum - Heritage House,,,Museum,tourism=museum,node,2854344985,4.474103,101.167596,Perak,08,Kampar,10,,,,,
OSM_way_480978259,Muzium Perlombongan Bijih Timah Kinta,Kinta Tin Mining Museum,Muzium Perlombongan Bijih Timah Kinta,Museum,tourism=museum,way,480978259,4.325899,101.146516,Perak,08,Kampar,10,,,,,
OSM_way_1380153011,Unnamed Theme Park,,,Theme Park,tourism=theme_park,way,1380153011,4.313188,101.151141,Perak,08,Kampar,10,,,,,
OSM_node_6709238347,Bukit Batu Putih,Batu Putih Peak,,Viewpoint,tourism=viewpoint,node,6709238347,4.449663,101.201988,Perak,08,Kampar,10,,,,,
OSM_node_11692341795,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11692341795,4.537637,101.274733,Perak,08,Kampar,10,,,,,
OSM_node_11849834395,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11849834395,4.450708,101.200159,Perak,08,Kampar,10,,,,,
OSM_node_11849834410,Unnamed Viewpoint,,,Viewpoint,tourism=viewpoint,node,11849834410,4.453835,101.19666,Perak,08,Kampar,10,,,,,
OSM_node_6090095566,Air Terjun Batu Berangkai,Batu Berangkai Falls,,Waterfall,waterway=waterfall,node,6090095566,4.308075,101.169293,Perak,08,Kampar,10,,,,,
OSM_node_6090447989,Air Terjun Sungai Salu,Salu Falls,Air Terjun Sungai Salu,Waterfall,waterway=waterfall,node,6090447989,4.376696,101.17389,Perak,08,Kampar,10,,,,no,
OSM_node_6090789452,Damak Fall,,,Waterfall,waterway=waterfall,node,6090789452,4.438895,101.261925,Perak,08,Kampar,10,,,,,
OSM_node_6090126432,Geruntum Falls,,Air Terjun Geruntum,Waterfall,waterway=waterfall,node,6090126432,4.46613,101.223096,Perak,08,Kampar,10,,,,,
OSM_node_12377715693,Petai Falls,,Lata Petai,Waterfall,waterway=waterfall,node,12377715693,4.331223,101.165884,Perak,08,Kampar,10,,,,,
OSM_node_2187968636,Pos Dipang Falls,,,Waterfall,waterway=waterfall,node,2187968636,4.368149,101.265648,Perak,08,Kampar,10,,,,,
OSM_node_10151694125,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,10151694125,4.516479,101.281022,Perak,08,Kampar,10,,,,,
OSM_node_12377715692,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12377715692,4.332325,101.16039,Perak,08,Kampar,10,,,,,
OSM_node_12377715694,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12377715694,4.331255,101.165745,Perak,08,Kampar,10,,,,,
OSM_node_12377715696,Unnamed Waterfall,,,Waterfall,waterway=waterfall,node,12377715696,4.331276,101.165259,Perak,08,Kampar,10,,,,,
OSM_node_5013245322,Ban Pecah,Ban Pecah,Ban Pecah,Attraction,tourism=attraction,node,5013245322,5.045517,100.383633,Perak,08,Kerian,04,,,,,
OSM_node_5225919925,Fish Nursery,,,Attraction,tourism=attraction,node,5225919925,4.848505,100.624647,Perak,08,Kerian,04,,,,,
OSM_node_11812406662,Galeri Kerian,,,Attraction,tourism=attraction,node,11812406662,5.111016,100.481228,Perak,08,Kerian,04,,,,,
OSM_node_2432009147,Kampung Dew Firefly,,,Attraction,tourism=attraction,node,2432009147,4.908142,100.661147,Perak,08,Kerian,04,,,,,
